Scientific,PC1,long,lat
Turdus merula,1.695369753,23.622402,52.704294
Turdus merula,1.695369753,23.622402,52.704294
Turdus merula,1.937157453,23.877749,52.688673
Turdus merula,1.937157453,23.877749,52.688673
Turdus merula,0.721026131,23.833125,52.742522
Turdus merula,0.721026131,23.833125,52.742522
Turdus merula,2.79200865,23.833125,52.742522
Turdus merula,2.79200865,23.833125,52.742522
Turdus merula,-1.427508325,23.822146,52.730643
Turdus merula,-1.427508325,23.822146,52.730643
Turdus merula,1.220816658,23.822146,52.730643
Turdus merula,1.220816658,23.822146,52.730643
Turdus merula,2.439112888,23.826023,52.798711
Turdus merula,2.439112888,23.826023,52.798711
Turdus merula,1.576243902,23.826023,52.798711
Turdus merula,1.576243902,23.826023,52.798711
Turdus merula,1.420572184,23.729802,52.85407
Turdus merula,1.420572184,23.84074,52.691722
Turdus merula,0.191799413,23.722445,52.872765
Turdus merula,0.191799413,23.722445,52.872765
Turdus merula,-0.120512352,-0.949832,37.560797
Turdus merula,1.196118157,-8.4,40.316667
Turdus merula,2.787717304,-1.851371,53.056889
Turdus merula,3.751818978,-2.866349,37.927466
Turdus merula,-3.09810681,-2.792725,37.9409
Turdus merula,-2.690373792,-6.90265,42.813991
Turdus merula,2.580201715,-1.333333,51.766667
Turdus merula,2.559086926,-25.185375,37.795017
Turdus merula,-2.342827796,-47.113757,-22.818101
Turdus merula,-2.468883032,-5.5,43.3
Turdus merula,4.299167242,9.083889,51.015833
Turdus merula,2.99540094,-1.851371,53.056889
Turdus merula,2.843239408,23.76672167,52.7725765
Turdus merula,2.870601492,23.76672167,52.7725765
Turdus merula,2.913100178,23.76672167,52.7725765
Turdus merula,-0.556006793,-8.4,40.316667
Turdus merula,0.958594188,-8.4,40.316667
Turdus merula,0.760441686,-8.4,40.316667
Turdus merula,-1.7145317900000001,-8.4,40.316667
Turdus merula,-2.016731759,-47.113757,-22.818101
Turdus merula,1.56099213,-47.113757,-22.818101
Turdus merula,3.751818978,130.5,30.333333
Turdus merula,-3.09810681,130.5,30.333333
Turdus merula,2.787717304,-1.333333,51.766667
Turdus merula,4.443475349,9.083889,51.015833
Turdus merula,2.559086926,-25.185375,37.795017
Turdus merula,-0.392405586,-8.4647,40.223333
Turdus merula,1.497956377,-8.4647,40.223333
Turdus merula,-1.262630781,3.66666,43.666666
Turdus merula,2.145996666,4.59,50.08
Turdus merula,1.062910339,174.746111,-41.2944444
Turdus merula,0.363240863,174.7975,-41.2925
Turdus merula,-0.007028681,173.566666,-42.3483333
Turdus merula,0.020584646,173.616,-42.377
Turdus merula,0.727413113,169.4,-43.75
Turdus merula,-0.289319982,173.266,-41.312
Turdus merula,-1.570165542,173.039,-41.413
Turdus merula,-0.807343633,173.6,-42.38333333
Turdus merula,-0.49384055,170.1,-43.75
Turdus nigriceps,-0.479821298,-47.933333,-15.95
Turdus nigriceps,2.048090675,-46.733333,-22.95
Turdus nigriceps,0.853683804,-65.33844,-26.78572
Turdus nigriceps,1.165995755,-65.625,-27.22666667
Turdus nigriceps,1.480412899,-65.55,-26.6
Turdus nigriceps,-1.879700934,-65.88833333,-27.25
Turdus nigriceps,-2.910361199,-65.77333333,-27.03
Turdus nigriceps,2.25429744,-64.67166667,-24.73
Turdus nigriceps,2.304638649,-64.69333333,-24.75666667
Turdus nigriceps,0.969278093,-64.44833333,-24.09833333
Turdus nigriceps,0.03974925,-64.86833333,-23.69333333
Turdus nigriceps,-0.184245165,-64.06666667,-23.03333333
Turdus nigriceps,-1.003435633,-64.71,-22.27833333
Turdus migratorius,-1.57669522,-74.666728,40.331926
Turdus migratorius,0.55505411,-79.271797,40.160169
Turdus migratorius,3.577584907,-119.62216,37.724058
Turdus migratorius,-0.005917442,-88.24333,40.11639
Turdus migratorius,3.17449009,-94.122,36.138
Turdus migratorius,-3.745996045,-82.5,29.75
Turdus philomelos,0.493826356,23.653528,52.70307
Turdus philomelos,0.493826356,23.653528,52.70307
Turdus philomelos,0.374463525,23.653528,52.70307
Turdus philomelos,0.374463525,23.653528,52.70307
Turdus philomelos,2.373116142,23.809758,52.845312
Turdus philomelos,2.373116142,23.809758,52.845312
Turdus philomelos,-2.487831227,23.816766,52.717234
Turdus philomelos,-2.487831227,23.816766,52.717234
Turdus philomelos,2.279285312,23.816766,52.717234
Turdus philomelos,2.279285312,23.816766,52.717234
Turdus philomelos,0.683907444,23.789229,52.733813
Turdus philomelos,0.683907444,23.789229,52.733813
Turdus philomelos,-1.258090363,23.789229,52.733813
Turdus philomelos,-1.258090363,23.789229,52.733813
Turdus philomelos,-0.677251953,23.772104,52.832209
Turdus philomelos,-0.677251953,23.772104,52.832209
Turdus philomelos,1.342800729,23.84074,52.691722
Turdus philomelos,1.342800729,23.84074,52.691722
Turdus philomelos,0.418099987,23.622402,52.704294
Turdus philomelos,0.418099987,23.622402,52.704294
Turdus philomelos,-0.739057864,23.877749,52.688673
Turdus philomelos,-0.739057864,23.877749,52.688673
Turdus philomelos,-1.213403248,23.833125,52.742522
Turdus philomelos,-1.213403248,23.833125,52.742522
Turdus philomelos,-0.089089799,23.833125,52.742522
Turdus philomelos,-0.089089799,23.833125,52.742522
Turdus philomelos,1.220816658,23.822146,52.730643
Turdus philomelos,1.220816658,23.822146,52.730643
Turdus philomelos,-0.234498541,23.826023,52.798711
Turdus philomelos,-0.234498541,23.826023,52.798711
Turdus philomelos,1.959840652,23.826023,52.798711
Turdus philomelos,1.959840652,23.826023,52.798711
Turdus philomelos,-0.325710065,23.729802,52.85407
Turdus philomelos,-0.325710065,23.84074,52.691722
Turdus philomelos,0.191799413,23.722445,52.872765
Turdus philomelos,0.191799413,23.722445,52.872765
Turdus philomelos,-0.185811724,-0.949832,37.560797
Turdus philomelos,2.133866745,-8.4,40.316667
Turdus philomelos,0.992069069,-1.851371,53.056889
Turdus philomelos,-0.826899299,-2.866349,37.927466
Turdus philomelos,1.48056421,-2.792725,37.9409
Turdus philomelos,1.849007797,-6.90265,42.813991
Turdus philomelos,0.637425347,-1.333333,51.766667
Turdus philomelos,-1.898261045,-47.113757,-22.818101
Turdus philomelos,-1.887732875,-5.5,43.3
Turdus philomelos,2.686580387,9.083889,51.015833
Turdus philomelos,2.692388443,-1.851371,53.056889
Turdus philomelos,3.047103696,23.76672167,52.7725765
Turdus philomelos,2.572292029,23.76672167,52.7725765
Turdus philomelos,2.913100178,23.76672167,52.7725765
Turdus philomelos,-1.59497395,-47.113757,-22.818101
Turdus philomelos,1.033408289,-47.113757,-22.818101
Turdus philomelos,-0.826899299,130.5,30.333333
Turdus philomelos,1.48056421,130.5,30.333333
Turdus philomelos,0.992069069,-1.333333,51.766667
Turdus philomelos,2.479294252,9.083889,51.015833
Turdus philomelos,2.441425213,-1.851371,53.056889
Turdus philomelos,1.758269048,-1.851371,53.056889
Turdus philomelos,-0.023196737,-8.4647,40.223333
Turdus philomelos,1.020028125,-8.4647,40.223333
Turdus philomelos,-1.070273666,-8.4647,40.223333
Turdus philomelos,-1.501024088,3.66666,43.666666
Turdus philomelos,1.554078119,4.59,50.08
Turdus philomelos,-1.663130501,174.7975,-41.2925
Turdus philomelos,-2.195950299,173.566666,-42.3483333
Turdus philomelos,-0.971303482,173.616,-42.377
Turdus philomelos,0.490675411,173.266,-41.312
Turdus philomelos,0.28442371,173.039,-41.413
Turdus philomelos,1.950788311,173.6,-42.38333333
Turdus philomelos,0.467832849,170.1,-43.75
Turdus serranus,0.75901677,-76.639117,3.776116
Turdus serranus,3.517915473,-75.416667,4.733333
Turdus serranus,-1.277491612,-67.526967,-16.410331
Turdus serranus,-0.924430396,-71.5839,-13.1681
Turdus serranus,1.396937001,-71.5839,-13.1681
Turdus serranus,-0.857776127,-71.5839,-13.1681
Turdus serranus,2.223975163,-64.06666667,-23.03333333
Turdus rufiventris,2.286877913,-52.366667,-30.416667
Turdus rufiventris,1.387747222,-47.1,-22.816667
Turdus rufiventris,0.537131476,-47.1,-22.816667
Turdus rufiventris,0.323233026,-48.283333,-25.166667
Turdus rufiventris,1.570232404,-47.592293,-22.480979
Turdus rufiventris,3.013452613,-67.283333,-5.433333
Turdus rufiventris,-2.295168593,-47.610207,-22.708708
Turdus rufiventris,-0.283054473,-43.224339,-22.860696
Turdus rufiventris,1.613490221,-47.528614,-23.952088
Turdus rufiventris,-0.853972373,-47.957463,-25.127786
Turdus rufiventris,-1.254562221,-42.277658,-22.53629
Turdus rufiventris,2.133511852,-45.062541,-23.548369
Turdus rufiventris,-0.28070584,-51.166857,-28.223141
Turdus rufiventris,0.537131476,-47.113757,-22.818101
Turdus rufiventris,-0.599417271,-38.4,-12.933333
Turdus rufiventris,0.133333938,-42.858746,-20.802611
Turdus rufiventris,0.079772225,-43.35,-21.616667
Turdus rufiventris,-1.382433546,-47.933333,-15.95
Turdus rufiventris,-0.936424347,-67.283333,-5.433333
Turdus rufiventris,-1.330428977,-70.166667,2.666667
Turdus rufiventris,4.32012857,-46.733333,-22.95
Turdus rufiventris,1.783323302,-47.796533,-23.916667
Turdus rufiventris,2.807038917,-47.796533,-23.916667
Turdus rufiventris,-1.970839769,-47.796533,-23.916667
Turdus rufiventris,2.608191406,-47.796533,-23.916667
Turdus rufiventris,3.807237102,-65.33844,-26.78572
Turdus rufiventris,3.289578593,-46.6330555,-23.4619444
Turdus rufiventris,3.52631541,-53.58555,-29.6425
Turdus rufiventris,-1.561771837,-46.6,-23.36667
Turdus rufiventris,-3.268928541,-65.625,-27.22666667
Turdus rufiventris,3.363111975,-65.55,-26.6
Turdus rufiventris,-2.225387292,-65.88833333,-27.25
Turdus rufiventris,1.147456542,-65.77333333,-27.03
Turdus rufiventris,0.299749668,-64.67166667,-24.73
Turdus rufiventris,-0.429245351,-64.69333333,-24.75666667
Turdus rufiventris,-0.007118328,-64.44833333,-24.09833333
Turdus rufiventris,0.820977631,-64.86833333,-23.69333333
Turdus rufiventris,-0.037437807,-64.06666667,-23.03333333
Turdus rufiventris,0.379388247,-64.71,-22.27833333
Turdus rufiventris,2.952555837,-51.00805556,-30.38086111
Tyrannus melancholicus,-2.581723673,-76.639117,3.776116
Tyrannus melancholicus,0.567846629,-47.1,-22.816667
Tyrannus melancholicus,-0.42260845,-47.1,-22.816667
Tyrannus melancholicus,0.252548545,-89.486184,18.506978
Tyrannus melancholicus,2.536014681,-77.035261,-6.0294
Tyrannus melancholicus,0.456258478,-47.592293,-22.480979
Tyrannus melancholicus,-0.590844624,-47.427761,-22.825234
Tyrannus melancholicus,0.464605322,-67.283333,-5.433333
Tyrannus melancholicus,-0.387019791,-47.610207,-22.708708
Tyrannus melancholicus,1.303100322,-43.224339,-22.860696
Tyrannus melancholicus,-0.276703938,-47.528614,-23.952088
Tyrannus melancholicus,-1.391873719,-47.957463,-25.127786
Tyrannus melancholicus,1.979294397,-42.277658,-22.53629
Tyrannus melancholicus,-0.934326712,-45.062541,-23.548369
Tyrannus melancholicus,-0.42260845,-47.113757,-22.818101
Tyrannus melancholicus,-0.272531363,-75.373856,-10.548664
Tyrannus melancholicus,-0.155617067,-47.540472,-22.394068999999998
Tyrannus melancholicus,1.089982994,-76.666667,7.766667
Tyrannus melancholicus,-1.893279416,-43.55,-19.25
Tyrannus melancholicus,1.372473417,-47.933333,-15.95
Tyrannus melancholicus,-1.039942151,-67.283333,-5.433333
Tyrannus melancholicus,-0.495470801,-56.233333,-19.566667
Tyrannus melancholicus,-0.384497646,-96.366667,19.6
Tyrannus melancholicus,-0.283628876,-47.416667,-22.816667
Tyrannus melancholicus,0.08537233,-47.5,-22.566667
Tyrannus melancholicus,1.10426663,-96.366667,19.6
Tyrannus melancholicus,-0.678788003,-70.166667,2.666667
Tyrannus melancholicus,2.468875215,-48.292829,-18.982007
Tyrannus melancholicus,-0.959661601,-40.033333,-19.76666
Tyrannus melancholicus,0.633160407,-53.58555,-29.6425
Tyrannus melancholicus,-2.19767369,-96.38027778,19.6
Tyrannus melancholicus,0.020964559,-96.38027778,19.59027778
Tyrannus melancholicus,-1.277649717,-51.00805556,-30.38086111
Tyrannus melancholicus,0.184572358,-83.63,9.33
Tyrannus melancholicus,-1.57925013,-47.543889,-22.3958
Tyrannus savana,0.567846629,-47.1,-22.816667
Tyrannus savana,0.905233459,-47.1,-22.816667
Tyrannus savana,-0.449474759,-47.204638,-22.671644
Tyrannus savana,-0.599235848,-43.224339,-22.860696
Tyrannus savana,0.905233459,-47.113757,-22.818101
Tyrannus savana,-0.155617067,-47.540472,-22.394068999999998
Tyrannus savana,0.781349162,-47.933333,-15.95
Tyrannus savana,1.388146992,-47.5,-22.566667
Tyrannus savana,0.99330802,-96.366667,19.6
Tyrannus savana,-0.986900803,-48.292829,-18.982007
Tyrannus savana,-0.124830967,-60.66666667,-31.33333333
Tyrannus savana,-2.076234884,-51.00805556,-30.38086111
Tyrannus tyrannus,-0.520495623,-76.666667,7.766667
Tyrannus tyrannus,0.221020114,-84.016667,10.416667
Tyrannus tyrannus,9.64713e-4,-96.366667,19.6
Tyrannus tyrannus,-1.001061683,-47.416667,-22.816667
Tyrannus tyrannus,0.99330802,-96.366667,19.6
Tyrannus tyrannus,0.407343834,-96.38027778,19.6
Tyrannus tyrannus,0.684784675,-94.122,36.138
Tyrannus tyrannus,0.820420447,-96.38027778,19.59027778
Tyrannus tyrannus,-1.566301405,-83.63,9.33
Vireo griseus,-0.328513771,-96.366667,19.6
Vireo griseus,-0.268171028,-47.416667,-22.816667
Vireo griseus,-1.147635329,-96.38027778,19.6
Vireo griseus,-0.676583601,-94.122,36.138
Vireo griseus,-0.512798813,-96.38027778,19.59027778
Vireo griseus,1.442886252,-82.5,29.75
Vireo olivaceus,-0.862579996,-52.366667,-30.416667
Vireo olivaceus,1.066959905,-74.666728,40.331926
Vireo olivaceus,-1.353585615,-47.1,-22.816667
Vireo olivaceus,-0.746772927,-47.1,-22.816667
Vireo olivaceus,0.36774042,-48.283333,-25.166667
Vireo olivaceus,-3.366354004,-77.035261,-6.0294
Vireo olivaceus,0.343380105,-47.592293,-22.480979
Vireo olivaceus,-0.17142565,-67.283333,-5.433333
Vireo olivaceus,0.025669101,-47.528614,-23.952088
Vireo olivaceus,1.104906173,-42.277658,-22.53629
Vireo olivaceus,-0.81896618,-45.062541,-23.548369
Vireo olivaceus,-0.28070584,-51.166857,-28.223141
Vireo olivaceus,-0.746772927,-47.113757,-22.818101
Vireo olivaceus,-0.965526016,-79.271797,40.160169
Vireo olivaceus,0.833835464,-60.616667,11.283333
Vireo olivaceus,-0.673260849,-76.666667,7.766667
Vireo olivaceus,1.311613517,-51.266667,-12.866667
Vireo olivaceus,0.34919963,-38.4,-12.933333
Vireo olivaceus,-0.659203379,-84.016667,10.416667
Vireo olivaceus,0.625717556,-47.933333,-15.95
Vireo olivaceus,-0.452732047,-56.233333,-19.566667
Vireo olivaceus,-0.519380105,-70.166667,2.666667
Vireo olivaceus,-0.755767808,-46.733333,-22.95
Vireo olivaceus,-0.191851129,-47.796533,-23.916667
Vireo olivaceus,-0.950617224,-47.796533,-23.916667
Vireo olivaceus,0.080640867,-65.33844,-26.78572
Vireo olivaceus,0.070069929,-40.033333,-19.76666
Vireo olivaceus,1.096822397,-46.6330555,-23.4619444
Vireo olivaceus,1.482024142,-53.58555,-29.6425
Vireo olivaceus,-0.746251396,-96.38027778,19.6
Vireo olivaceus,1.992113306,-94.122,36.138
Vireo olivaceus,-0.413288923,-65.55,-26.6
Vireo olivaceus,-0.539099546,-65.88833333,-27.25
Vireo olivaceus,0.494839028,-64.67166667,-24.73
Vireo olivaceus,-0.573887489,-64.69333333,-24.75666667
Vireo olivaceus,-0.17822822,-64.86833333,-23.69333333
Vireo olivaceus,0.527321893,-64.71,-22.27833333
Vireo olivaceus,-0.567467104,-82.5,29.75
Vireo olivaceus,2.960206792,-83.63,9.33
Vireo olivaceus,-0.430256647,-83.51861111,10.56416667
Zonotrichia capensis,-0.804830269,-76.639117,3.776116
Zonotrichia capensis,0.680008038,-47.427761,-22.825234
Zonotrichia capensis,2.146531338,-47.204638,-22.671644
Zonotrichia capensis,-0.881009481,-67.283333,-5.433333
Zonotrichia capensis,-0.387019791,-47.610207,-22.708708
Zonotrichia capensis,0.487815923,-47.528614,-23.952088
Zonotrichia capensis,-2.623869224,-45.062541,-23.548369
Zonotrichia capensis,-1.664544239,-51.166857,-28.223141
Zonotrichia capensis,-0.573190881,-51.266667,-12.866667
Zonotrichia capensis,-0.170519308,-41.333333,-12.983333
Zonotrichia capensis,-0.153079628,-43.55,-19.25
Zonotrichia capensis,-0.458555866,-47.416667,-22.816667
Zonotrichia capensis,1.750224448,-47.5,-22.566667
Zonotrichia capensis,-1.879231707,-70.166667,2.666667
Zonotrichia capensis,0.27493059,-47.816667,-18.833333
Zonotrichia capensis,-1.51205965,-47.796533,-23.916667
Zonotrichia capensis,-1.322166033,-47.796533,-23.916667
Zonotrichia capensis,-2.223571793,-74,-42
Zonotrichia capensis,-1.217270906,-60.66666667,-31.33333333
Zonotrichia capensis,-1.497798193,-46.6330555,-23.4619444
Zonotrichia capensis,1.256520171,-53.58555,-29.6425
Zonotrichia capensis,-0.043040037,-70.51666667,-33.38333333
Zonotrichia capensis,-2.467870729,-73.5,-42.8
Zonotrichia capensis,0.192700393,-65.625,-27.22666667
Zonotrichia capensis,-0.224403117,-65.88833333,-27.25
Zonotrichia capensis,-0.279245403,-65.77333333,-27.03
Zonotrichia capensis,-0.191640796,-64.71,-22.27833333
Zonotrichia capensis,0.036555146,-51.00805556,-30.38086111
Zonotrichia capensis,0.917975834,-73.45666667,5.61
Zosterops japonicus,0.756493722,130.5,30.333333
Zosterops japonicus,0.756493722,130.5,30.333333
Zosterops japonicus,-0.897788141,-156.275433,20.826371
Zosterops japonicus,2.385474256,-158.193056,21.536667
Zosterops japonicus,1.310027491,-157.873333,21.375833
Zosterops japonicus,2.014536581,-158.144722,21.506667
Zosterops japonicus,1.455741678,-157.810833,21.338333
Zosterops japonicus,2.453876365,-158.040556,21.631944
Zosterops japonicus,1.895445334,101.2555556,21.925
Zosterops japonicus,0.230421351,101.2722222,21.91666667
Zosterops japonicus,-0.810520799,101.1694444,21.96388889
Zosterops japonicus,1.381557819,121.5357,25.031
Zosterops palpebrosus,-1.443190929,101.416667,14.166667
Zosterops palpebrosus,0.301264871,86.58333333,21.41666667
Zosterops palpebrosus,1.608664234,91.78878,22.47226
Zosterops palpebrosus,-1.443190929,101.4583,14.16667
Zosterops palpebrosus,-1.303138024,79.6,29.63333333
Zosterops palpebrosus,-2.101674321,101.2555556,21.925
Zosterops pallidus,3.936788627,30.5944444,-30.26666
Zosterops pallidus,-3.003041301,30.5944444,-30.26666
Zosterops pallidus,3.532251926,30.5944444,-30.26666
Zosterops pallidus,4.891428424,30.5944444,-30.26666
Zosterops pallidus,3.791572517,30.5944444,-30.26666
Zosterops pallidus,4.312859418,30.5944444,-30.26666
Zosterops pallidus,-3.494021518,30.5944444,-30.26666
Zosterops pallidus,2.392524417,30.5944444,-30.26666
Zosterops pallidus,1.582341503,30.5944444,-30.26666
Zosterops pallidus,1.794251228,19,-34
Zosterops senegalensis,3.312595347,34.786111,0.295833
Zosterops senegalensis,0.388812434,34.783333,0.233333
Zosterops senegalensis,2.125347406,34.783333,0.233333
Zosterops senegalensis,1.027009571,34.783333,0.233333
Zosterops senegalensis,-3.171667331,34.783333,0.233333
Zosterops senegalensis,-0.030240192,33.828611,-10.60453
Zosterops senegalensis,1.87902373,8.975,9.875
